id_student,gender,city,age_band,previous_attempts,final_result,course_name,hours_finished,course_id,churn_label
677349,0,Port Said,1,0,Distinction,Web Development Basics,42,CCC_2014J,False
547884,1,Giza,1,1,Fail,Networking & Cybersecurity,9,FFF_2014B,True
688135,0,Aswan,1,0,Pass,Data Analysis Fundamentals,28,BBB_2014J,False
555498,1,Suez,2,0,Pass,Networking & Cybersecurity,33,FFF_2013J,False
631772,1,Aswan,2,0,Withdrawn,Networking & Cybersecurity,17,FFF_2014J,True
607094,0,Giza,1,0,Fail,Web Development Basics,22,CCC_2014J,True
526741,0,Asyut,2,0,Fail,Web Development Basics,24,CCC_2014J,True
546773,1,Ismailia,1,0,Fail,Software Engineering Principles,35,DDD_2014J,True
565997,1,Giza,1,0,Withdrawn,Networking & Cybersecurity,15,FFF_2013J,True
600436,0,Minya,1,0,Withdrawn,Networking & Cybersecurity,11,FFF_2013J,True
679402,1,Minya,2,0,Distinction,Networking & Cybersecurity,27,FFF_2014J,False
590464,1,Tanta,1,0,Withdrawn,Software Engineering Principles,14,DDD_2013J,True
679921,0,Tanta,1,0,Pass,Database Management & SQL,35,GGG_2014J,False
557395,1,Suez,2,0,Pass,Networking & Cybersecurity,22,FFF_2013J,False
494164,1,Suez,1,1,Fail,Networking & Cybersecurity,18,FFF_2013B,True
472290,1,Ismailia,1,0,Pass,Artificial Intelligence Fundamentals,37,EEE_2013J,False
155963,1,Damanhur,1,0,Distinction,Web Development Basics,51,CCC_2014B,False
633650,0,Mansoura,1,0,Pass,Data Analysis Fundamentals,25,BBB_2014B,False
587848,0,Shubra El Kheima,2,0,Pass,Networking & Cybersecurity,29,FFF_2013J,False
558662,0,Luxor,2,0,Fail,Data Analysis Fundamentals,17,BBB_2013B,True
397292,0,Port Said,1,1,Fail,Networking & Cybersecurity,19,FFF_2014J,True
682981,1,Mansoura,1,0,Distinction,Networking & Cybersecurity,23,FFF_2014J,False
277733,0,Damietta,1,1,Pass,Data Analysis Fundamentals,32,BBB_2013B,False
328476,1,Cairo,1,0,Pass,Networking & Cybersecurity,29,FFF_2013B,False
651728,1,Ismailia,1,0,Withdrawn,Software Engineering Principles,18,DDD_2014J,True
471434,0,Minya,2,0,Withdrawn,Data Analysis Fundamentals,12,BBB_2013J,True
304607,0,Beni Suef,2,0,Fail,Data Analysis Fundamentals,21,BBB_2014B,True
618903,1,Ismailia,1,0,Withdrawn,Networking & Cybersecurity,14,FFF_2014B,True
2637239,1,Aswan,2,0,Withdrawn,Networking & Cybersecurity,5,FFF_2013J,True
359943,1,Minya,1,0,Pass,Software Engineering Principles,56,DDD_2013J,False
486656,0,Port Said,2,1,Distinction,Data Analysis Fundamentals,31,BBB_2013B,False
511657,1,Hurghada,1,0,Fail,Web Development Basics,13,CCC_2014B,True
633221,1,Giza,1,0,Fail,Networking & Cybersecurity,8,FFF_2014B,True
595687,1,Giza,1,0,Pass,Software Engineering Principles,46,DDD_2013J,False
602745,1,Tanta,1,0,Withdrawn,Artificial Intelligence Fundamentals,19,EEE_2014J,True
545387,1,Fayyum,1,1,Withdrawn,Software Engineering Principles,22,DDD_2014B,True
27759,1,Damietta,2,0,Fail,Data Analysis Fundamentals,24,BBB_2013J,True
683033,0,Damanhur,1,0,Pass,Networking & Cybersecurity,29,FFF_2014J,False
678339,0,Zagazig,1,0,Pass,Web Development Basics,44,CCC_2014J,False
598201,0,Zagazig,1,0,Pass,Data Analysis Fundamentals,26,BBB_2014J,False
684357,1,Beni Suef,1,0,Distinction,Artificial Intelligence Fundamentals,36,EEE_2014J,False
574580,0,Giza,1,0,Fail,Web Development Basics,24,CCC_2014B,True
410203,0,Port Said,2,0,Pass,Web Development Basics,37,CCC_2014B,False
647171,1,Asyut,1,0,Fail,Networking & Cybersecurity,11,FFF_2014J,True
556605,0,Giza,2,0,Pass,Data Analysis Fundamentals,32,BBB_2013B,False
546139,0,Aswan,1,0,Withdrawn,Web Development Basics,20,CCC_2014J,True
575553,1,Aswan,1,0,Pass,Artificial Intelligence Fundamentals,47,EEE_2013J,False
577965,0,Damanhur,1,0,Withdrawn,Data Analysis Fundamentals,17,BBB_2013J,True
543683,1,Ismailia,2,1,Fail,Software Engineering Principles,33,DDD_2013J,True
308767,0,Port Said,1,1,Fail,Software Engineering Principles,25,DDD_2013B,True
1646172,1,Minya,2,0,Pass,Web Development Basics,47,CCC_2014J,False
588355,0,Beni Suef,2,0,Pass,Data Analysis Fundamentals,35,BBB_2013J,False
625782,1,Suez,1,0,Pass,Web Development Basics,38,CCC_2014B,False
630514,1,Port Said,2,0,Withdrawn,Artificial Intelligence Fundamentals,11,EEE_2014B,True
506829,0,Zagazig,1,1,Withdrawn,Software Engineering Principles,25,DDD_2013B,True
583186,1,Damanhur,1,0,Fail,Artificial Intelligence Fundamentals,19,EEE_2013J,True
63467,0,Alexandria,2,0,Pass,Data Analysis Fundamentals,32,BBB_2014J,False
2172163,0,Shubra El Kheima,2,1,Pass,Data Analysis Fundamentals,32,BBB_2014J,False
338731,1,Damanhur,2,1,Fail,Web Development Basics,16,CCC_2014J,True
623786,1,Port Said,1,0,Fail,Networking & Cybersecurity,13,FFF_2014B,True
612709,1,Tanta,1,0,Withdrawn,Database Management & SQL,8,GGG_2014B,True
651611,1,Suez,1,0,Withdrawn,Networking & Cybersecurity,2,FFF_2014J,True
576996,0,Suez,1,0,Withdrawn,Data Analysis Fundamentals,2,BBB_2013J,True
2612728,1,Asyut,2,0,Withdrawn,Networking & Cybersecurity,14,FFF_2014J,True
604698,1,Mansoura,2,0,Pass,Networking & Cybersecurity,26,FFF_2014B,False
1866742,0,Ismailia,1,0,Withdrawn,Data Analysis Fundamentals,10,BBB_2013J,True
625875,1,Damanhur,1,0,Distinction,Database Management & SQL,30,GGG_2014B,False
655627,1,Tanta,1,0,Withdrawn,Web Development Basics,26,CCC_2014J,True
608815,0,Giza,1,0,Pass,Software Engineering Principles,44,DDD_2013J,False
572470,1,El Mahalla El Kubra,1,0,Fail,Software Engineering Principles,26,DDD_2013J,True
569225,0,Luxor,1,0,Pass,Data Analysis Fundamentals,36,BBB_2014B,False
627453,1,Minya,1,0,Pass,Software Engineering Principles,56,DDD_2014J,False
636656,1,El Mahalla El Kubra,1,0,Pass,Networking & Cybersecurity,25,FFF_2014J,False
684329,0,Port Said,2,0,Pass,Data Analysis Fundamentals,35,BBB_2014J,False
583714,1,Tanta,1,0,Pass,Artificial Intelligence Fundamentals,38,EEE_2013J,False
1926668,1,Hurghada,2,0,Pass,Introduction to Computing,34,AAA_2014J,False
615028,0,Minya,1,0,Pass,Data Analysis Fundamentals,26,BBB_2014B,False
581818,1,Giza,1,0,Withdrawn,Software Engineering Principles,5,DDD_2013J,True
572716,1,Damanhur,2,0,Pass,Networking & Cybersecurity,31,FFF_2014B,False
524825,1,Suez,2,0,Pass,Networking & Cybersecurity,28,FFF_2013B,False
586407,0,Beni Suef,1,0,Withdrawn,Data Analysis Fundamentals,9,BBB_2013J,True
689498,1,Beni Suef,1,0,Withdrawn,Networking & Cybersecurity,13,FFF_2014J,True
522924,1,Port Said,2,0,Withdrawn,Web Development Basics,21,CCC_2014J,True
527081,1,Suez,2,1,Withdrawn,Software Engineering Principles,7,DDD_2013B,True
589768,1,Hurghada,1,0,Withdrawn,Networking & Cybersecurity,11,FFF_2013J,True
594199,1,Hurghada,1,0,Withdrawn,Web Development Basics,6,CCC_2014B,True
580342,1,Asyut,1,0,Pass,Web Development Basics,50,CCC_2014J,False
626386,0,Beni Suef,1,0,Withdrawn,Software Engineering Principles,20,DDD_2014J,True
618887,1,Alexandria,2,0,Pass,Database Management & SQL,39,GGG_2014B,False
676742,0,Cairo,1,0,Withdrawn,Database Management & SQL,3,GGG_2014J,True
469465,1,Giza,1,0,Pass,Software Engineering Principles,40,DDD_2013J,False
588105,0,Alexandria,1,0,Pass,Database Management & SQL,29,GGG_2013J,False
576516,1,Beni Suef,1,0,Fail,Web Development Basics,18,CCC_2014B,True
438452,1,El Mahalla El Kubra,1,0,Distinction,Networking & Cybersecurity,25,FFF_2013B,False
341855,0,Luxor,1,1,Fail,Software Engineering Principles,41,DDD_2014J,True
444677,1,Beni Suef,1,0,Distinction,Introduction to Computing,30,AAA_2013J,False
650856,1,Zagazig,1,0,Pass,Web Development Basics,40,CCC_2014J,False
597582,0,Hurghada,2,0,Fail,Data Analysis Fundamentals,23,BBB_2013J,True
2558365,1,Cairo,1,0,Withdrawn,Networking & Cybersecurity,8,FFF_2014B,True
479860,1,Damietta,2,0,Pass,Networking & Cybersecurity,32,FFF_2013B,False
506824,1,Minya,1,1,Fail,Software Engineering Principles,14,DDD_2014J,True
490327,1,Tanta,1,0,Withdrawn,Artificial Intelligence Fundamentals,12,EEE_2013J,True
361988,0,Tanta,1,0,Withdrawn,Data Analysis Fundamentals,2,BBB_2013J,True
566704,0,Damietta,2,0,Withdrawn,Software Engineering Principles,4,DDD_2013J,True
286442,1,Mansoura,2,0,Withdrawn,Networking & Cybersecurity,16,FFF_2013J,True
39655,0,Fayyum,1,0,Distinction,Data Analysis Fundamentals,26,BBB_2013B,False
564944,1,Tanta,1,0,Withdrawn,Software Engineering Principles,17,DDD_2014B,True
675383,1,Aswan,1,0,Distinction,Web Development Basics,43,CCC_2014J,False
624593,1,Giza,1,0,Withdrawn,Web Development Basics,11,CCC_2014B,True
595720,0,Alexandria,1,0,Withdrawn,Software Engineering Principles,27,DDD_2013J,True
552567,1,Suez,1,0,Fail,Networking & Cybersecurity,7,FFF_2013B,True
628819,0,Aswan,1,0,Withdrawn,Data Analysis Fundamentals,13,BBB_2014J,True
380953,1,Zagazig,1,0,Pass,Introduction to Computing,41,AAA_2013J,False
1780737,1,Damietta,2,0,Withdrawn,Web Development Basics,16,CCC_2014B,True
598107,0,Aswan,1,0,Pass,Database Management & SQL,39,GGG_2013J,False
440171,0,Luxor,1,1,Pass,Web Development Basics,36,CCC_2014J,False
492552,1,Asyut,1,1,Withdrawn,Software Engineering Principles,14,DDD_2013J,True
548884,0,Hurghada,1,0,Pass,Data Analysis Fundamentals,28,BBB_2013B,False
611649,0,Port Said,1,0,Withdrawn,Data Analysis Fundamentals,14,BBB_2014B,True
686799,1,Asyut,1,0,Withdrawn,Networking & Cybersecurity,17,FFF_2014J,True
2469688,1,Asyut,1,0,Pass,Web Development Basics,40,CCC_2014J,False
151800,0,Ismailia,1,0,Fail,Data Analysis Fundamentals,21,BBB_2013J,True
334225,0,Fayyum,1,0,Pass,Web Development Basics,39,CCC_2014J,False
603600,1,Port Said,1,0,Pass,Networking & Cybersecurity,29,FFF_2013J,False
575162,1,Ismailia,1,1,Pass,Artificial Intelligence Fundamentals,38,EEE_2014B,False
342125,1,Damanhur,2,0,Withdrawn,Networking & Cybersecurity,17,FFF_2013B,True
603803,1,Minya,2,0,Withdrawn,Software Engineering Principles,19,DDD_2013J,True
552622,0,Shubra El Kheima,2,1,Pass,Data Analysis Fundamentals,29,BBB_2013J,False
160945,0,Asyut,1,0,Pass,Database Management & SQL,27,GGG_2014B,False
601175,1,Mansoura,1,0,Withdrawn,Web Development Basics,6,CCC_2014B,True
190565,0,Aswan,2,0,Pass,Data Analysis Fundamentals,27,BBB_2014B,False
550814,1,Shubra El Kheima,1,0,Pass,Software Engineering Principles,44,DDD_2013J,False
606345,0,El Mahalla El Kubra,2,0,Pass,Web Development Basics,52,CCC_2014J,False
1745145,1,Aswan,2,0,Withdrawn,Networking & Cybersecurity,10,FFF_2014J,True
467179,0,Mansoura,2,0,Withdrawn,Data Analysis Fundamentals,10,BBB_2013J,True
691229,0,Port Said,2,0,Pass,Database Management & SQL,27,GGG_2014J,False
178639,1,Shubra El Kheima,2,0,Fail,Software Engineering Principles,40,DDD_2013B,True
652753,1,Alexandria,1,0,Pass,Networking & Cybersecurity,31,FFF_2014J,False
649713,1,Tanta,1,0,Distinction,Artificial Intelligence Fundamentals,32,EEE_2014J,False
121056,0,Fayyum,1,0,Withdrawn,Database Management & SQL,14,GGG_2013J,True
590541,0,Hurghada,2,0,Withdrawn,Software Engineering Principles,17,DDD_2013J,True
2643472,1,Zagazig,2,0,Pass,Networking & Cybersecurity,23,FFF_2014J,False
470253,1,Mansoura,1,0,Withdrawn,Web Development Basics,14,CCC_2014J,True
529030,1,Suez,1,1,Pass,Networking & Cybersecurity,28,FFF_2013B,False
508422,1,Asyut,2,1,Fail,Data Analysis Fundamentals,11,BBB_2013J,True
587051,0,Beni Suef,1,0,Fail,Data Analysis Fundamentals,27,BBB_2013J,True
490313,1,Asyut,1,0,Withdrawn,Web Development Basics,23,CCC_2014J,True
596739,1,Luxor,1,0,Withdrawn,Networking & Cybersecurity,12,FFF_2013J,True
680374,1,Suez,1,0,Withdrawn,Networking & Cybersecurity,9,FFF_2014J,True
310933,0,Damietta,1,1,Pass,Data Analysis Fundamentals,30,BBB_2013J,False
633130,1,Damanhur,1,0,Pass,Data Analysis Fundamentals,33,BBB_2014B,False
421070,0,Aswan,2,0,Withdrawn,Networking & Cybersecurity,10,FFF_2013J,True
280541,0,Damietta,1,0,Withdrawn,Software Engineering Principles,4,DDD_2013J,True
409880,0,Tanta,1,0,Withdrawn,Software Engineering Principles,16,DDD_2013B,True
2542803,1,Damietta,2,1,Withdrawn,Software Engineering Principles,24,DDD_2014J,True
527164,0,Cairo,1,0,Distinction,Data Analysis Fundamentals,30,BBB_2013B,False
473102,0,Giza,2,1,Withdrawn,Networking & Cybersecurity,2,FFF_2013B,True
557706,0,Fayyum,1,0,Withdrawn,Software Engineering Principles,24,DDD_2013B,True
631554,0,Damanhur,1,0,Withdrawn,Database Management & SQL,5,GGG_2014B,True
625515,1,Aswan,1,0,Pass,Networking & Cybersecurity,25,FFF_2014J,False
2641156,1,Mansoura,1,0,Pass,Networking & Cybersecurity,24,FFF_2014J,False
528535,1,Luxor,1,1,Withdrawn,Software Engineering Principles,11,DDD_2014J,True
625202,0,Beni Suef,2,0,Withdrawn,Data Analysis Fundamentals,14,BBB_2014B,True
2690077,1,Ismailia,2,2,Withdrawn,Data Analysis Fundamentals,10,BBB_2013J,True
623511,1,Alexandria,1,0,Withdrawn,Web Development Basics,7,CCC_2014B,True
559381,0,Alexandria,2,0,Pass,Data Analysis Fundamentals,36,BBB_2014B,False
510068,0,Tanta,1,1,Fail,Data Analysis Fundamentals,25,BBB_2014J,True
368077,0,Damietta,1,1,Pass,Data Analysis Fundamentals,36,BBB_2013J,False
114500,1,Hurghada,2,0,Fail,Networking & Cybersecurity,11,FFF_2013J,True
632083,1,Damietta,2,0,Distinction,Artificial Intelligence Fundamentals,38,EEE_2014B,False
609354,0,Tanta,1,0,Withdrawn,Software Engineering Principles,29,DDD_2014B,True
646361,1,Minya,1,0,Pass,Artificial Intelligence Fundamentals,44,EEE_2014J,False
616414,0,Cairo,1,0,Withdrawn,Data Analysis Fundamentals,2,BBB_2014B,True
551172,0,Shubra El Kheima,1,0,Withdrawn,Data Analysis Fundamentals,3,BBB_2013B,True
548899,0,Zagazig,1,0,Pass,Data Analysis Fundamentals,30,BBB_2013J,False
696807,0,Port Said,1,0,Withdrawn,Software Engineering Principles,27,DDD_2014J,True
679457,0,El Mahalla El Kubra,2,0,Fail,Data Analysis Fundamentals,18,BBB_2014J,True
586742,0,Ismailia,1,0,Pass,Data Analysis Fundamentals,31,BBB_2013J,False
650114,0,Fayyum,2,0,Pass,Data Analysis Fundamentals,26,BBB_2014J,False
625568,1,Ismailia,1,0,Withdrawn,Web Development Basics,19,CCC_2014B,True
406682,1,Alexandria,3,0,Distinction,Introduction to Computing,39,AAA_2014J,False
560384,0,Fayyum,2,0,Withdrawn,Software Engineering Principles,13,DDD_2013B,True
530748,1,Alexandria,1,0,Withdrawn,Software Engineering Principles,23,DDD_2013B,True
620916,1,Beni Suef,1,0,Fail,Artificial Intelligence Fundamentals,35,EEE_2014B,True
188026,0,Minya,1,1,Fail,Data Analysis Fundamentals,11,BBB_2013J,True
555720,0,Luxor,1,0,Fail,Data Analysis Fundamentals,18,BBB_2014B,True
624243,1,Ismailia,1,0,Withdrawn,Networking & Cybersecurity,6,FFF_2014B,True
691026,0,Minya,1,0,Pass,Data Analysis Fundamentals,35,BBB_2014J,False
1945240,1,Tanta,2,1,Withdrawn,Web Development Basics,17,CCC_2014J,True
262403,0,Giza,1,0,Pass,Networking & Cybersecurity,30,FFF_2013J,False
631740,0,Fayyum,1,0,Pass,Networking & Cybersecurity,32,FFF_2014J,False
424880,0,Damanhur,2,1,Pass,Software Engineering Principles,47,DDD_2014B,False
605971,0,Aswan,1,0,Withdrawn,Data Analysis Fundamentals,17,BBB_2014B,True
439170,1,Minya,1,0,Distinction,Database Management & SQL,33,GGG_2014J,False
94923,0,El Mahalla El Kubra,1,2,Fail,Software Engineering Principles,17,DDD_2013B,True
351034,1,Hurghada,1,1,Pass,Networking & Cybersecurity,31,FFF_2013B,False
438135,0,Hurghada,1,0,Withdrawn,Software Engineering Principles,24,DDD_2014J,True
383694,0,Shubra El Kheima,1,0,Pass,Software Engineering Principles,45,DDD_2013J,False
684944,1,Port Said,1,0,Fail,Artificial Intelligence Fundamentals,32,EEE_2014J,True
441385,1,Shubra El Kheima,2,0,Fail,Artificial Intelligence Fundamentals,33,EEE_2014J,True
682717,1,Fayyum,2,0,Fail,Artificial Intelligence Fundamentals,16,EEE_2014J,True
523966,0,Ismailia,1,0,Pass,Data Analysis Fundamentals,37,BBB_2013B,False
610362,0,Asyut,2,0,Pass,Data Analysis Fundamentals,26,BBB_2013J,False
549095,1,Minya,2,0,Pass,Software Engineering Principles,43,DDD_2013B,False
554470,1,Ismailia,1,0,Pass,Networking & Cybersecurity,25,FFF_2013J,False
2532302,0,Port Said,1,0,Pass,Introduction to Computing,40,AAA_2013J,False
498266,1,Luxor,1,0,Distinction,Networking & Cybersecurity,30,FFF_2014B,False
634347,0,Hurghada,2,0,Withdrawn,Database Management & SQL,4,GGG_2014B,True
634114,1,Damanhur,1,1,Fail,Networking & Cybersecurity,15,FFF_2014J,True
677203,1,Fayyum,2,0,Pass,Data Analysis Fundamentals,32,BBB_2014J,False
204410,0,Damanhur,1,0,Pass,Software Engineering Principles,40,DDD_2014J,False
599467,1,Alexandria,1,1,Pass,Database Management & SQL,38,GGG_2014B,False
656134,1,Alexandria,1,0,Distinction,Artificial Intelligence Fundamentals,44,EEE_2014J,False
617130,1,Alexandria,1,0,Withdrawn,Networking & Cybersecurity,9,FFF_2014B,True
2568893,1,Port Said,1,0,Withdrawn,Networking & Cybersecurity,16,FFF_2013B,True
80717,0,Asyut,2,0,Distinction,Data Analysis Fundamentals,30,BBB_2013J,False
631416,0,Damietta,1,0,Pass,Data Analysis Fundamentals,37,BBB_2014J,False
626714,1,Damanhur,1,0,Fail,Web Development Basics,31,CCC_2014B,True
596243,1,Aswan,1,0,Withdrawn,Networking & Cybersecurity,11,FFF_2014B,True
2599352,0,Port Said,1,0,Pass,Introduction to Computing,29,AAA_2013J,False
2622441,1,Hurghada,2,0,Pass,Software Engineering Principles,57,DDD_2014J,False
624126,1,Damanhur,1,1,Withdrawn,Web Development Basics,13,CCC_2014J,True
676303,1,Port Said,1,0,Pass,Networking & Cybersecurity,24,FFF_2014J,False
624415,0,Asyut,2,0,Pass,Data Analysis Fundamentals,24,BBB_2014B,False
1626021,0,Hurghada,2,0,Pass,Data Analysis Fundamentals,32,BBB_2014B,False
656529,1,Asyut,2,0,Pass,Networking & Cybersecurity,29,FFF_2014J,False
514324,1,Suez,1,1,Fail,Software Engineering Principles,35,DDD_2014J,True
616613,1,Fayyum,1,0,Withdrawn,Networking & Cybersecurity,15,FFF_2014B,True
204746,0,Hurghada,1,0,Distinction,Data Analysis Fundamentals,25,BBB_2013B,False
616816,0,Tanta,2,0,Withdrawn,Data Analysis Fundamentals,14,BBB_2014B,True
583993,1,Beni Suef,1,0,Fail,Web Development Basics,16,CCC_2014J,True
339728,1,Asyut,1,0,Pass,Networking & Cybersecurity,33,FFF_2014B,False
420894,1,Damanhur,1,2,Pass,Networking & Cybersecurity,32,FFF_2013B,False
595977,0,Damanhur,2,0,Pass,Database Management & SQL,33,GGG_2013J,False
589223,1,Minya,1,0,Withdrawn,Web Development Basics,20,CCC_2014J,True
627901,0,Damietta,2,0,Pass,Database Management & SQL,30,GGG_2014B,False
674594,1,Beni Suef,1,0,Fail,Networking & Cybersecurity,16,FFF_2014J,True
527400,0,Tanta,1,0,Fail,Data Analysis Fundamentals,24,BBB_2013B,True
557477,1,Damietta,1,0,Fail,Software Engineering Principles,27,DDD_2013B,True
622541,1,Cairo,1,0,Pass,Software Engineering Principles,46,DDD_2014B,False
554881,1,Ismailia,1,0,Pass,Networking & Cybersecurity,28,FFF_2014B,False
594048,1,Asyut,1,0,Pass,Software Engineering Principles,56,DDD_2014J,False
601360,0,Shubra El Kheima,2,0,Pass,Database Management & SQL,30,GGG_2013J,False
606002,0,Zagazig,1,0,Pass,Networking & Cybersecurity,24,FFF_2013J,False
501867,1,Beni Suef,1,0,Pass,Software Engineering Principles,53,DDD_2013J,False
604917,0,Tanta,2,0,Pass,Data Analysis Fundamentals,35,BBB_2013J,False
577680,0,Cairo,1,0,Pass,Data Analysis Fundamentals,26,BBB_2013J,False
589223,1,Hurghada,1,0,Pass,Artificial Intelligence Fundamentals,35,EEE_2014B,False
551492,1,Damietta,1,0,Withdrawn,Networking & Cybersecurity,3,FFF_2013B,True
632898,1,El Mahalla El Kubra,1,0,Fail,Software Engineering Principles,23,DDD_2014B,True
307158,0,Beni Suef,1,0,Fail,Software Engineering Principles,26,DDD_2013B,True
519647,0,Beni Suef,1,0,Withdrawn,Data Analysis Fundamentals,14,BBB_2013B,True
613896,0,Mansoura,1,0,Withdrawn,Data Analysis Fundamentals,13,BBB_2014B,True
387635,1,Alexandria,1,2,Fail,Networking & Cybersecurity,18,FFF_2013B,True
2569834,0,Beni Suef,2,0,Withdrawn,Web Development Basics,11,CCC_2014B,True
2056643,1,Damietta,1,0,Pass,Artificial Intelligence Fundamentals,45,EEE_2013J,False
340911,0,Suez,1,0,Pass,Data Analysis Fundamentals,30,BBB_2013J,False
356568,0,Damanhur,1,0,Pass,Artificial Intelligence Fundamentals,47,EEE_2013J,False
678327,0,Hurghada,1,0,Withdrawn,Data Analysis Fundamentals,12,BBB_2014J,True
572754,1,Fayyum,1,0,Withdrawn,Web Development Basics,5,CCC_2014J,True
697948,0,Port Said,1,0,Withdrawn,Web Development Basics,19,CCC_2014J,True
318147,1,Mansoura,1,0,Pass,Networking & Cybersecurity,26,FFF_2014J,False
556648,0,Alexandria,1,0,Fail,Data Analysis Fundamentals,21,BBB_2013B,True
494806,1,Beni Suef,2,0,Fail,Software Engineering Principles,14,DDD_2013B,True
621923,0,Shubra El Kheima,1,0,Pass,Database Management & SQL,28,GGG_2014B,False
474607,0,Luxor,1,0,Fail,Data Analysis Fundamentals,25,BBB_2014B,True
588078,0,Cairo,1,0,Pass,Database Management & SQL,29,GGG_2013J,False
647425,0,Aswan,2,0,Pass,Networking & Cybersecurity,33,FFF_2014J,False
574250,0,Asyut,1,0,Pass,Data Analysis Fundamentals,28,BBB_2013J,False
578000,1,Zagazig,1,0,Fail,Web Development Basics,30,CCC_2014J,True
2285017,0,Port Said,1,0,Withdrawn,Data Analysis Fundamentals,13,BBB_2014J,True
406498,0,Zagazig,1,1,Withdrawn,Software Engineering Principles,16,DDD_2013B,True
688008,0,Luxor,1,0,Pass,Networking & Cybersecurity,26,FFF_2014J,False
395073,0,Zagazig,1,1,Fail,Data Analysis Fundamentals,12,BBB_2013J,True
567292,1,Damanhur,2,0,Pass,Software Engineering Principles,39,DDD_2013J,False
397219,1,Hurghada,1,0,Distinction,Networking & Cybersecurity,26,FFF_2014J,False
472087,1,Damietta,1,0,Pass,Artificial Intelligence Fundamentals,42,EEE_2013J,False
647761,0,Alexandria,2,0,Pass,Database Management & SQL,39,GGG_2014J,False
261863,1,Port Said,1,0,Withdrawn,Networking & Cybersecurity,15,FFF_2014J,True
586121,1,Damanhur,1,0,Pass,Software Engineering Principles,55,DDD_2014J,False
2482994,0,Luxor,1,0,Withdrawn,Data Analysis Fundamentals,15,BBB_2014B,True
640429,1,Minya,1,0,Distinction,Networking & Cybersecurity,30,FFF_2014J,False
687468,0,Asyut,1,0,Distinction,Networking & Cybersecurity,25,FFF_2014J,False
589782,1,Damietta,1,0,Pass,Networking & Cybersecurity,33,FFF_2013J,False
567273,0,Damanhur,1,0,Withdrawn,Data Analysis Fundamentals,13,BBB_2014B,True
45462,1,Fayyum,1,0,Pass,Introduction to Computing,35,AAA_2013J,False
602061,0,Asyut,1,1,Fail,Database Management & SQL,10,GGG_2014B,True
649206,1,Suez,1,0,Distinction,Database Management & SQL,32,GGG_2014J,False
274964,1,Aswan,2,0,Fail,Software Engineering Principles,27,DDD_2013J,True
628150,1,Minya,1,0,Withdrawn,Software Engineering Principles,26,DDD_2014B,True
689107,0,Asyut,2,0,Fail,Data Analysis Fundamentals,19,BBB_2014J,True
612862,0,Minya,1,0,Distinction,Data Analysis Fundamentals,29,BBB_2014B,False
577965,0,Ismailia,1,1,Distinction,Data Analysis Fundamentals,37,BBB_2014J,False
366872,0,El Mahalla El Kubra,1,0,Withdrawn,Web Development Basics,5,CCC_2014B,True
576447,0,Hurghada,1,0,Fail,Database Management & SQL,17,GGG_2013J,True
681696,0,Damietta,2,0,Pass,Database Management & SQL,26,GGG_2014J,False
51253,0,Luxor,1,0,Withdrawn,Software Engineering Principles,22,DDD_2014J,True
440075,0,Mansoura,1,1,Withdrawn,Data Analysis Fundamentals,17,BBB_2014B,True
551282,0,El Mahalla El Kubra,1,0,Fail,Data Analysis Fundamentals,13,BBB_2013B,True
1474903,1,Minya,2,0,Pass,Web Development Basics,52,CCC_2014J,False
654404,0,Tanta,1,0,Pass,Data Analysis Fundamentals,28,BBB_2014J,False
611202,1,Mansoura,1,0,Distinction,Artificial Intelligence Fundamentals,46,EEE_2013J,False
483315,0,Tanta,1,0,Pass,Data Analysis Fundamentals,34,BBB_2014J,False
561848,1,Tanta,1,0,Withdrawn,Software Engineering Principles,24,DDD_2013B,True
483818,0,Luxor,1,1,Pass,Software Engineering Principles,39,DDD_2013B,False
646151,0,Damietta,1,0,Withdrawn,Data Analysis Fundamentals,18,BBB_2014J,True
534133,0,Asyut,1,0,Pass,Data Analysis Fundamentals,34,BBB_2013J,False
642949,1,Damietta,1,0,Pass,Database Management & SQL,30,GGG_2014J,False
634789,0,Ismailia,1,0,Withdrawn,Database Management & SQL,16,GGG_2014B,True
441393,0,Minya,1,0,Withdrawn,Software Engineering Principles,10,DDD_2014B,True
279238,1,El Mahalla El Kubra,1,0,Withdrawn,Data Analysis Fundamentals,16,BBB_2014J,True
631044,1,Tanta,2,0,Pass,Web Development Basics,37,CCC_2014B,False
591216,0,Shubra El Kheima,1,0,Withdrawn,Database Management & SQL,14,GGG_2013J,True
643168,1,Beni Suef,1,0,Pass,Artificial Intelligence Fundamentals,40,EEE_2014J,False
572089,1,Minya,1,0,Withdrawn,Software Engineering Principles,5,DDD_2013J,True
687216,1,Fayyum,3,0,Distinction,Web Development Basics,40,CCC_2014J,False
572567,0,Fayyum,1,0,Withdrawn,Software Engineering Principles,3,DDD_2013J,True
532575,1,Ismailia,1,1,Fail,Networking & Cybersecurity,16,FFF_2014B,True
567059,0,Port Said,1,1,Pass,Data Analysis Fundamentals,28,BBB_2014B,False
646589,1,Tanta,1,0,Pass,Web Development Basics,47,CCC_2014J,False
440225,0,Alexandria,2,0,Pass,Data Analysis Fundamentals,28,BBB_2013J,False
687160,1,Tanta,1,0,Distinction,Web Development Basics,41,CCC_2014J,False
144801,0,Giza,2,0,Pass,Introduction to Computing,38,AAA_2013J,False
